,id,release_date,movie,tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,year,month,production_budget_2,domestic_gross_2,worldwide_gross_2,genres2,profit_multiple
1653,99,2015-12-04,Youth,tt5671384,Youth,Youth,2016,124.0,Drama,7.3,11,2015,12,13000000,2703296,24001573,['Drama'],0.8462748461538462
1654,99,2015-12-04,Youth,tt6654316,Youth,Fang hua,2017,135.0,"Drama,Romance,War",7.1,2221,2015,12,13000000,2703296,24001573,"['Drama', 'Romance', 'War']",0.8462748461538462
1655,3,2015-07-24,The Vatican Tapes,tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",5.0,14822,2015,7,13000000,1784763,14929184,"['Horror', 'Thriller']",0.14839876923076922
1656,7,2011-07-29,Attack the Block,tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868,2011,7,13000000,1024175,6459183,"['Action', 'Comedy', 'Sci-Fi']",-0.5031397692307692
1657,8,2015-08-14,Brothers,tt1754838,Brothers,Veljekset,2011,90.0,Drama,5.8,149,2015,8,13000000,656688,17856688,['Drama'],0.3735913846153846
1658,8,2015-08-14,Brothers,tt3042592,Brothers,Brothers,2014,,Action,5.1,8,2015,8,13000000,656688,17856688,['Action'],0.3735913846153846
1659,8,2015-08-14,Brothers,tt3650484,Brothers,Brødre,2015,100.0,Documentary,7.7,310,2015,8,13000000,656688,17856688,['Documentary'],0.3735913846153846
1660,8,2015-08-14,Brothers,tt3802576,Brothers,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,2015,8,13000000,656688,17856688,"['Action', 'Drama', 'Sport']",0.3735913846153846
1661,8,2015-08-14,Brothers,tt4952376,Brothers,Bracia,2015,68.0,Documentary,7.5,61,2015,8,13000000,656688,17856688,['Documentary'],0.3735913846153846
1662,8,2015-08-14,Brothers,tt6314294,Brothers,Broeders,2017,93.0,Drama,7.6,96,2015,8,13000000,656688,17856688,['Drama'],0.3735913846153846
1663,8,2015-08-14,Brothers,tt6447400,Brothers,Brothers,2017,95.0,"Action,Drama,War",5.2,8,2015,8,13000000,656688,17856688,"['Action', 'Drama', 'War']",0.3735913846153846
1664,8,2015-08-14,Brothers,tt8655740,Brothers,Kardesler,2018,,Drama,6.3,64,2015,8,13000000,656688,17856688,['Drama'],0.3735913846153846
1665,10,2011-12-23,In The Land of Blood and Honey,tt1714209,In the Land of Blood and Honey,In the Land of Blood and Honey,2011,127.0,"Drama,Romance,War",4.4,32776,2011,12,13000000,303877,509193,"['Drama', 'Romance', 'War']",-0.9608313076923076
1666,11,2010-06-18,The Killer Inside Me,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727,2010,6,13000000,217277,3617277,"['Crime', 'Drama', 'Horror']",-0.721747923076923
1667,12,2012-03-30,Womb,tt1216520,Womb,Womb,2010,111.0,"Drama,Romance,Sci-Fi",6.4,12489,2012,3,13000000,0,0,"['Drama', 'Romance', 'Sci-Fi']",-1.0
1668,14,2013-03-15,The Call,tt1911644,The Call,The Call,2013,94.0,"Crime,Drama,Horror",6.7,103780,2013,3,12800000,51872378,69821476,"['Crime', 'Drama', 'Horror']",4.4548028125
1669,14,2013-03-15,The Call,tt2926868,The Call,Lokroep,2013,25.0,Documentary,7.9,12,2013,3,12800000,51872378,69821476,['Documentary'],4.4548028125
1670,14,2013-03-15,The Call,tt4741754,The Call,The Call,2014,109.0,Thriller,6.6,5,2013,3,12800000,51872378,69821476,['Thriller'],4.4548028125
1671,16,2014-09-12,The Drop,tt1600196,The Drop,The Drop,2014,106.0,"Crime,Drama",7.1,132161,2014,9,12600000,10724389,19054534,"['Crime', 'Drama']",0.5122646031746032
1672,18,2010-09-03,Machete,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320,2010,9,12500000,26593646,46370970,"['Action', 'Crime', 'Thriller']",2.7096776
1673,28,2010-10-15,Conviction,tt1244754,Conviction,Conviction,2010,107.0,"Biography,Crime,Drama",7.2,39771,2010,10,12500000,6797696,11826980,"['Biography', 'Crime', 'Drama']",-0.053841599999999996
1674,28,2010-10-15,Conviction,tt7799386,Conviction,Une intime conviction,2018,110.0,Drama,7.0,234,2010,10,12500000,6797696,11826980,['Drama'],-0.053841599999999996
1675,32,2010-12-17,Casino Jack,tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,16191,2010,12,12500000,2039869,2272186,"['Biography', 'Comedy', 'Crime']",-0.81822512
1676,37,2012-10-05,The Paperboy,tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",5.8,33940,2012,10,12500000,677200,4027663,"['Crime', 'Drama', 'Mystery']",-0.67778696
1677,39,2012-05-04,A Little Bit of Heaven,tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"Comedy,Drama,Fantasy",6.3,26441,2012,5,12500000,10011,1100287,"['Comedy', 'Drama', 'Fantasy']",-0.91197704
1678,43,2014-06-06,The Fault in Our Stars,tt2582846,The Fault in Our Stars,The Fault in Our Stars,2014,126.0,"Drama,Romance",7.7,315135,2014,6,12000000,124872350,307166834,"['Drama', 'Romance']",24.597236166666665
1679,45,2012-04-20,Think Like a Man,tt1621045,Think Like a Man,Think Like a Man,2012,122.0,"Comedy,Romance",6.6,41043,2012,4,12000000,91547205,113373764,"['Comedy', 'Romance']",8.447813666666667
1680,46,2014-04-16,Heaven is for Real,tt1929263,Heaven Is for Real,Heaven Is for Real,2014,99.0,"Biography,Drama,Family",5.8,24267,2014,4,12000000,91386097,100916299,"['Biography', 'Drama', 'Family']",7.409691583333332
1681,47,1986-12-12,The Golden Child,tt3506476,The Golden Child,Jin sun,2012,86.0,Drama,5.7,7,1986,12,12000000,79817937,79817937,['Drama'],5.65149475
1682,52,2012-02-24,Act of Valor,tt1591479,Act of Valor,Act of Valor,2012,110.0,"Action,Adventure,Drama",6.5,63787,2012,2,12000000,70012847,82497035,"['Action', 'Adventure', 'Drama']",5.874752916666668
1683,53,1985-02-08,Witness,tt2802196,Witness,Witness,2012,96.0,"Action,Crime,Drama",5.3,12,1985,2,12000000,65532576,65532576,"['Action', 'Crime', 'Drama']",4.461048
1684,53,1985-02-08,Witness,tt8562562,Witness,Witness,2019,129.0,Thriller,7.1,133,1985,2,12000000,65532576,65532576,['Thriller'],4.461048
1685,54,2006-08-11,Step Up,tt2516968,Step Up,Step Up,2012,55.0,"Biography,Documentary,Drama",7.7,59,2006,8,12000000,65328121,110989157,"['Biography', 'Documentary', 'Drama']",8.249096416666667
1686,55,2012-02-03,Chronicle,tt1706593,Chronicle,Chronicle,2012,84.0,"Drama,Sci-Fi,Thriller",7.1,229258,2012,2,12000000,64575175,123681790,"['Drama', 'Sci-Fi', 'Thriller']",9.306815833333333
1687,58,2012-03-02,Project X,tt1636826,Project X,Project X,2012,88.0,Comedy,6.7,177782,2012,3,12000000,54731865,103028188,['Comedy'],7.585682333333334
1688,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",tt5027774,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047,2017,11,12000000,54513740,160191915,"['Crime', 'Drama']",12.34932625
1689,60,2016-11-25,Lion,tt3741834,Lion,Lion,2016,118.0,"Biography,Drama",8.1,181601,2016,11,12000000,51739495,149570720,"['Biography', 'Drama']",11.464226666666667
1690,60,2016-11-25,Lion,tt4685968,Lion,Lion,2015,143.0,"Action,Drama,Romance",3.6,282,2016,11,12000000,51739495,149570720,"['Action', 'Drama', 'Romance']",11.464226666666667
1691,61,2018-05-04,Overboard,tt1563742,Overboard,Overboard,2018,112.0,"Comedy,Romance",5.9,25607,2018,5,12000000,50316123,85369830,"['Comedy', 'Romance']",6.1141525
1692,65,2013-11-22,Philomena,tt2431286,Philomena,Philomena,2013,98.0,"Biography,Comedy,Drama",7.6,88704,2013,11,12000000,37709979,98963392,"['Biography', 'Comedy', 'Drama']",7.246949333333332
1693,67,2002-02-15,Crossroads,tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,,Drama,5.4,36,2002,2,12000000,37188667,57000000,['Drama'],3.75
1694,67,2002-02-15,Crossroads,tt1848834,Crossroads,Crossroads,2015,87.0,"Action,Crime,Drama",7.8,8,2002,2,12000000,37188667,57000000,"['Action', 'Crime', 'Drama']",3.75
1695,67,2002-02-15,Crossroads,tt1980074,Crossroads,Crossroads,2014,,Action,6.3,14,2002,2,12000000,37188667,57000000,['Action'],3.75
1696,67,2002-02-15,Crossroads,tt2219370,Crossroads,3 Yol,2013,116.0,"Drama,Mystery,War",6.1,122,2002,2,12000000,37188667,57000000,"['Drama', 'Mystery', 'War']",3.75
1697,67,2002-02-15,Crossroads,tt4080474,Crossroads,Perekrestok,2014,65.0,Documentary,8.7,15,2002,2,12000000,37188667,57000000,['Documentary'],3.75
1698,67,2002-02-15,Crossroads,tt8106586,Crossroads,Crossroads,2018,,Documentary,9.3,22,2002,2,12000000,37188667,57000000,['Documentary'],3.75
1699,68,2015-07-24,Paper Towns,tt3622592,Paper Towns,Paper Towns,2015,109.0,"Comedy,Drama,Mystery",6.3,87742,2015,7,12000000,32000304,85450484,"['Comedy', 'Drama', 'Mystery']",6.120873666666666
1700,77,2016-08-12,Hell or High Water,tt2582782,Hell or High Water,Hell or High Water,2016,102.0,"Action,Crime,Drama",7.6,176469,2016,8,12000000,27007844,37584304,"['Action', 'Crime', 'Drama']",2.132025333333333
1701,79,2012-07-05,Katy Perry: Part of Me,tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",5.9,13034,2012,7,12000000,25326071,32700439,"['Documentary', 'Music']",1.7250365833333334
1702,80,2014-12-12,Top Five,tt2784678,Top Five,Top Five,2014,102.0,"Comedy,Romance",6.4,24744,2014,12,12000000,25317379,26001741,"['Comedy', 'Romance']",1.16681175
1703,83,1979-06-15,Prophecy,tt3952226,Prophecy,Yokokuhan,2015,119.0,Mystery,6.5,501,1979,6,12000000,22673340,22673340,['Mystery'],0.889445
1704,83,1979-06-15,Prophecy,tt4819134,Prophecy,Prophecy,2015,92.0,Drama,5.8,9,1979,6,12000000,22673340,22673340,['Drama'],0.889445
1705,84,2015-01-30,Project Almanac,tt2436386,Project Almanac,Project Almanac,2015,106.0,"Drama,Mystery,Sci-Fi",6.4,71500,2015,1,12000000,22348241,32909437,"['Drama', 'Mystery', 'Sci-Fi']",1.7424530833333334
1706,85,2010-05-14,Just Wright,tt1407061,Just Wright,Just Wright,2010,100.0,"Comedy,Romance,Sport",5.9,12466,2010,5,12000000,21540363,21867665,"['Comedy', 'Romance', 'Sport']",0.8223054166666667
1707,91,2013-11-15,Nebraska,tt1821549,Nebraska,Nebraska,2013,115.0,"Adventure,Comedy,Drama",7.7,105304,2013,11,12000000,17654912,24761360,"['Adventure', 'Comedy', 'Drama']",1.0634466666666669
1708,94,2011-12-09,Young Adult,tt1625346,Young Adult,Young Adult,2011,94.0,"Comedy,Drama",6.3,74071,2011,12,12000000,16311571,22750356,"['Comedy', 'Drama']",0.895863
1709,95,2013-11-01,About Time,tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136,2013,11,12000000,15323921,89309178,"['Comedy', 'Drama', 'Fantasy']",6.4424315000000005
1710,96,2018-12-14,If Beale Street Could Talk,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",7.2,25512,2018,12,12000000,14915773,19859167,"['Drama', 'Romance']",0.6549305833333333
1711,97,2017-07-14,Wish Upon,tt5322012,Wish Upon,Wish Upon,2017,90.0,"Drama,Fantasy,Horror",5.0,14962,2017,7,12000000,14301505,23477345,"['Drama', 'Fantasy', 'Horror']",0.9564454166666668
1712,4,2017-04-21,Unforgettable,tt1247436,Unforgettable,Unforgettable,2010,88.0,Documentary,5.9,7,2017,4,12000000,11368012,16221211,['Documentary'],0.35176758333333336
1713,4,2017-04-21,Unforgettable,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",5.5,49,2017,4,12000000,11368012,16221211,"['Drama', 'Romance']",0.35176758333333336
1714,4,2017-04-21,Unforgettable,tt3462710,Unforgettable,Unforgettable,2017,100.0,"Drama,Thriller",5.1,11489,2017,4,12000000,11368012,16221211,"['Drama', 'Thriller']",0.35176758333333336
1715,4,2017-04-21,Unforgettable,tt5615904,Unforgettable,Soonjung,2016,113.0,"Drama,Romance",7.3,773,2017,4,12000000,11368012,16221211,"['Drama', 'Romance']",0.35176758333333336
1716,7,2017-10-13,Marshall,tt5301662,Marshall,Marshall,2017,118.0,"Biography,Crime,Drama",7.2,14419,2017,10,12000000,10051659,10116816,"['Biography', 'Crime', 'Drama']",-0.156932
1717,9,2012-09-14,Arbitrage,tt1764183,Arbitrage,Arbitrage,2012,107.0,"Drama,Thriller",6.6,46774,2012,9,12000000,7919574,35830713,"['Drama', 'Thriller']",1.98589275
1718,11,2000-05-12,Screwed,tt1727816,Screwed,Screwed,2011,110.0,"Crime,Drama",5.7,1900,2000,5,12000000,6982680,6982680,"['Crime', 'Drama']",-0.41811000000000004
1719,11,2000-05-12,Screwed,tt1956618,Screwed,Screwed,2013,96.0,"Comedy,Romance",4.4,300,2000,5,12000000,6982680,6982680,"['Comedy', 'Romance']",-0.41811000000000004
1720,11,2000-05-12,Screwed,tt6577814,Screwed,Pihalla,2017,100.0,"Comedy,Drama,Romance",6.3,716,2000,5,12000000,6982680,6982680,"['Comedy', 'Drama', 'Romance']",-0.41811000000000004
1721,13,1993-09-03,Fortress,tt2607640,Fortress,Pevnost,2012,70.0,"Documentary,Drama,News",7.0,31,1993,9,12000000,6730578,46730578,"['Documentary', 'Drama', 'News']",2.8942148333333333
1722,14,2012-06-01,For Greater Glory: The True Story of Cristiada,tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",6.6,4202,2012,6,12000000,5669081,10026255,"['Drama', 'History', 'War']",-0.16447875
1723,27,1999-03-19,Ravenous,tt6243140,Ravenous,Les affamés,2017,104.0,"Drama,Horror,Sci-Fi",5.9,5970,1999,3,12000000,2062406,2062406,"['Drama', 'Horror', 'Sci-Fi']",-0.8281328333333333
1724,29,2013-03-01,Stoker,tt1682180,Stoker,Stoker,2013,99.0,"Drama,Thriller",6.8,97393,2013,3,12000000,1703125,12034913,"['Drama', 'Thriller']",0.0029094166666666665
1725,32,2011-03-11,Kill the Irishman,tt1416801,Kill the Irishman,Kill the Irishman,2011,106.0,"Biography,Crime,Drama",7.1,41504,2011,3,12000000,1188194,1188194,"['Biography', 'Crime', 'Drama']",-0.9009838333333332
1726,34,2012-04-20,Darling Companion,tt1730687,Darling Companion,Darling Companion,2012,103.0,"Comedy,Drama,Romance",5.1,3085,2012,4,12000000,793352,1200346,"['Comedy', 'Drama', 'Romance']",-0.8999711666666667
1727,36,2001-07-20,Brother,tt1588358,Brother,Hermano,2010,97.0,"Drama,Family,Sport",7.4,2381,2001,7,12000000,450594,450594,"['Drama', 'Family', 'Sport']",-0.9624504999999999
1728,36,2001-07-20,Brother,tt2903186,Brother,Broer,2016,115.0,"Comedy,Drama,Thriller",5.9,452,2001,7,12000000,450594,450594,"['Comedy', 'Drama', 'Thriller']",-0.9624504999999999
1729,46,2015-10-09,Trash,tt1846800,Trash,Trash,2010,,Action,7.2,8,2015,10,12000000,17484,6553186,['Action'],-0.4539011666666667
1730,46,2015-10-09,Trash,tt1921149,Trash,Trash,2014,114.0,"Adventure,Crime,Drama",7.2,18690,2015,10,12000000,17484,6553186,"['Adventure', 'Crime', 'Drama']",-0.4539011666666667
1731,47,2011-08-19,5 Days of War,tt1486193,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",5.6,13089,2011,8,12000000,17479,87793,"['Action', 'Drama', 'War']",-0.9926839166666668
1732,48,2015-11-11,10 Days in a Madhouse,tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,2015,111.0,Drama,6.7,1114,2015,11,12000000,14616,14616,['Drama'],-0.998782
1733,52,2010-02-10,Triangle,tt2319426,Triangle,Triangle,2012,,Drama,6.9,10,2010,2,12000000,0,1594955,['Drama'],-0.8670870833333333
1734,54,2014-10-03,Drive Hard,tt2968804,Drive Hard,Drive Hard,2014,92.0,"Action,Comedy,Crime",4.4,3907,2014,10,12000000,0,0,"['Action', 'Comedy', 'Crime']",-1.0
1735,56,2009-06-05,Home,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96,2009,6,12000000,0,0,['Drama'],-1.0
1736,56,2009-06-05,Home,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049,2009,6,12000000,0,0,['Drama'],-1.0
1737,56,2009-06-05,Home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831,2009,6,12000000,0,0,"['Adventure', 'Animation', 'Comedy']",-1.0
1738,56,2009-06-05,Home,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306,2009,6,12000000,0,0,"['Drama', 'Romance']",-1.0
1739,56,2009-06-05,Home,tt2393825,Home,Home,2013,112.0,Drama,7.0,140,2009,6,12000000,0,0,['Drama'],-1.0
1740,56,2009-06-05,Home,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,2009,6,12000000,0,0,"['Drama', 'Horror', 'Thriller']",-1.0
1741,56,2009-06-05,Home,tt4047846,Home,Home,2016,103.0,Drama,7.2,811,2009,6,12000000,0,0,['Drama'],-1.0
1742,56,2009-06-05,Home,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32,2009,6,12000000,0,0,"['Drama', 'Romance', 'Thriller']",-1.0
1743,57,2016-09-23,The Dressmaker,tt2910904,The Dressmaker,The Dressmaker,2015,119.0,"Comedy,Drama",7.1,46833,2016,9,11900000,2022115,24041617,"['Comedy', 'Drama']",1.0203039495798318
1744,60,2015-11-20,Carol,tt2402927,Carol,Carol,2015,118.0,"Drama,Romance",7.2,100680,2015,11,11800000,12711491,42843521,"['Drama', 'Romance']",2.63080686440678
1745,61,1989-04-21,Pet Sematary,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",6.0,34472,1989,4,11500000,57469179,57469179,"['Horror', 'Mystery', 'Thriller']",3.9973199130434782
1746,62,2016-01-22,Dirty Grandpa,tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,5.9,101393,2016,1,11500000,35593113,105078449,['Comedy'],8.137256434782609
1747,68,2010-12-10,The Fighter,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539,2010,12,11000000,93617009,129262388,"['Biography', 'Drama', 'Sport']",10.75112618181818
1748,73,2014-08-22,If I Stay,tt1355630,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",6.8,107625,2014,8,11000000,50474843,78356170,"['Drama', 'Fantasy', 'Music']",6.1232881818181815
1749,79,2015-11-04,Brooklyn,tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",7.5,117021,2015,11,11000000,38322743,62076141,"['Drama', 'Romance']",4.643285545454545
1750,79,2015-11-04,Brooklyn,tt3184798,Brooklyn,Brooklyn,2014,83.0,"Drama,Music,Musical",6.4,51,2015,11,11000000,38322743,62076141,"['Drama', 'Music', 'Musical']",4.643285545454545
1751,81,2015-04-01,Woman in Gold,tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"Biography,Drama,History",7.3,48501,2015,4,11000000,33307793,58586407,"['Biography', 'Drama', 'History']",4.326037
1752,83,2017-12-08,"I, Tonya",tt5580036,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668,2017,12,11000000,30014534,53797409,"['Biography', 'Comedy', 'Drama']",3.8906735454545456
1753,86,2019-02-14,Fighting With My Family,tt6513120,Fighting with My Family,Fighting with My Family,2019,108.0,"Biography,Comedy,Drama",7.2,26704,2019,2,11000000,22958583,39049922,"['Biography', 'Comedy', 'Drama']",2.5499929090909093
1754,90,2013-01-11,Quartet,tt1441951,Quartet,Quartet,2012,94.0,"Comedy,Drama",6.8,17979,2013,1,11000000,18388357,56178935,"['Comedy', 'Drama']",4.107175909090909
1755,94,2013-12-06,Inside Llewyn Davis,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"Drama,Music",7.5,123759,2013,12,11000000,13248209,32943247,"['Drama', 'Music']",1.9948406363636364
1756,95,2002-04-12,Frailty,tt2316649,Frailty,Frailty,2012,,Drama,9.0,13,2002,4,11000000,13110448,19947280,['Drama'],0.813389090909091
1757,98,2013-05-10,Peeples,tt1699755,Peeples,Peeples,2013,95.0,"Comedy,Romance",5.3,4452,2013,5,11000000,9177065,9307166,"['Comedy', 'Romance']",-0.153894
1758,100,2016-07-06,Sultan,tt2650286,Sultan,Sultan,2012,,"Drama,Romance",4.5,56,2016,7,11000000,5599781,72989781,"['Drama', 'Romance']",5.6354346363636365
1759,100,2016-07-06,Sultan,tt4832640,Sultan,Sultan,2016,170.0,"Action,Drama,Sport",7.1,33371,2016,7,11000000,5599781,72989781,"['Action', 'Drama', 'Sport']",5.6354346363636365
1760,2,2003-09-26,The Gospel of John,tt3454828,The Gospel of John,The Gospel of John,2014,160.0,Drama,7.8,563,2003,9,11000000,4068087,4234355,['Drama'],-0.6150586363636363
1761,11,2011-08-26,Brighton Rock,tt1233192,Brighton Rock,Brighton Rock,2010,111.0,"Crime,Drama,Thriller",5.7,5784,2011,8,11000000,229653,229653,"['Crime', 'Drama', 'Thriller']",-0.9791224545454544
1762,14,2012-05-04,LOL,tt1592873,LOL,LOL,2012,97.0,"Comedy,Drama,Romance",4.4,51424,2012,5,11000000,0,10431506,"['Comedy', 'Drama', 'Romance']",-0.05168127272727273
1763,15,2016-02-05,Misconduct,tt3658772,Misconduct,Misconduct,2016,106.0,"Crime,Drama,Mystery",5.3,13550,2016,2,11000000,0,2352511,"['Crime', 'Drama', 'Mystery']",-0.7861353636363636
1764,16,2019-12-31,Eli,tt4786638,Eli,Eli,2015,154.0,Comedy,4.7,96,2019,12,11000000,0,0,['Comedy'],-1.0
1765,22,1982-06-04,Poltergeist,tt1029360,Poltergeist,Poltergeist,2015,93.0,"Horror,Thriller",4.9,51538,1982,6,10700000,74706019,121706019,"['Horror', 'Thriller']",10.37439429906542
1766,23,1999-06-18,An Ideal Husband,tt8653640,An Ideal Husband,An Ideal Husband,2018,,Comedy,8.3,13,1999,6,10700000,18542974,31341183,['Comedy'],1.9290825233644857
1767,24,2004-12-25,Darkness,tt3961040,Darkness,Igra u tami,2015,,Drama,5.2,194,2004,12,10600000,22163442,34409206,['Drama'],2.2461515094339624
1768,25,2013-12-06,The Last Days on Mars,tt1709143,The Last Days on Mars,The Last Days on Mars,2013,98.0,"Adventure,Horror,Sci-Fi",5.5,33137,2013,12,10600000,24084,261364,"['Adventure', 'Horror', 'Sci-Fi']",-0.9753430188679244
1769,33,1983-02-18,Lovesick,tt2075241,Lovesick,Lian ai kong huang zheng,2011,90.0,"Comedy,Fantasy,Romance",5.0,126,1983,2,10100000,10143618,10143618,"['Comedy', 'Fantasy', 'Romance']",0.004318613861386138
1770,33,1983-02-18,Lovesick,tt2404299,Lovesick,Lovesick,2014,85.0,"Comedy,Romance",5.2,2540,1983,2,10100000,10143618,10143618,"['Comedy', 'Romance']",0.004318613861386138
1771,33,1983-02-18,Lovesick,tt4996022,Lovesick,Lovesick,2016,93.0,"Drama,Romance",4.7,192,1983,2,10100000,10143618,10143618,"['Drama', 'Romance']",0.004318613861386138
1772,34,2010-04-30,Housefull,tt1573072,Housefull,Housefull,2010,144.0,Comedy,5.5,11089,2010,4,10100000,1183658,18726300,['Comedy'],0.8540891089108911
1773,34,2010-04-30,Housefull,tt4991978,Housefull,Housefull,2013,,Family,3.9,8,2010,4,10100000,1183658,18726300,['Family'],0.8540891089108911
1774,36,2018-10-19,Halloween,tt1502407,Halloween,Halloween,2018,106.0,"Horror,Thriller",6.6,88395,2018,10,10000000,159342015,254900667,"['Horror', 'Thriller']",24.4900667
1775,42,2016-07-01,The Purge: Election Year,tt4094724,The Purge: Election Year,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254,2016,7,10000000,79042440,118514727,"['Action', 'Horror', 'Sci-Fi']",10.8514727
1776,43,2018-05-18,Book Club,tt4727712,Book Club,Book Club,2015,72.0,Documentary,6.6,9,2018,5,10000000,68566296,91113683,['Documentary'],8.1113683
1777,43,2018-05-18,Book Club,tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",6.1,18728,2018,5,10000000,68566296,91113683,"['Comedy', 'Drama', 'Romance']",8.1113683
1778,45,2018-01-05,Insidious: The Last Key,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154,2018,1,10000000,67745330,167885588,"['Horror', 'Mystery', 'Thriller']",15.788558800000002
1779,53,2017-11-03,Lady Bird,tt4925292,Lady Bird,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677,2017,11,10000000,48958273,78610769,"['Comedy', 'Drama']",6.8610769
1780,55,2012-05-04,The Best Exotic Marigold Hotel,tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,124.0,"Comedy,Drama,Romance",7.3,85811,2012,5,10000000,46383639,134639780,"['Comedy', 'Drama', 'Romance']",12.463978
1781,56,2018-06-08,Hereditary,tt7784604,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,151571,2018,6,10000000,44069456,70133905,"['Drama', 'Horror', 'Mystery']",6.0133905
1782,57,2018-03-16,"Love, Simon",tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575,2018,3,10000000,40826341,65520633,"['Comedy', 'Drama', 'Romance']",5.5520633
1783,61,2017-10-27,Jigsaw,tt3348730,Jigsaw,Jigsaw,2017,92.0,"Crime,Horror,Mystery",5.8,57184,2017,10,10000000,38052832,102445196,"['Crime', 'Horror', 'Mystery']",9.2445196
1784,68,2016-01-22,The Boy,tt2443822,The Boy,The Boy,2015,105.0,"Drama,Horror,Thriller",5.4,4251,2016,1,10000000,35819556,68220952,"['Drama', 'Horror', 'Thriller']",5.822095200000001
1785,68,2016-01-22,The Boy,tt3882082,The Boy,The Boy,2016,97.0,"Horror,Mystery,Thriller",6.0,68957,2016,1,10000000,35819556,68220952,"['Horror', 'Mystery', 'Thriller']",5.822095200000001
1786,69,1985-10-04,Commando,tt2658126,Commando,Commando,2013,124.0,"Action,Thriller",6.1,3839,1985,10,10000000,35073978,35073978,"['Action', 'Thriller']",2.5073978
1787,70,2017-05-19,"Everything, Everything",tt5001718,"Everything, Everything","Everything, Everything",2017,96.0,"Drama,Romance",6.4,26811,2017,5,10000000,34121140,61603136,"['Drama', 'Romance']",5.1603136
1788,71,2010-09-17,Devil,tt1314655,Devil,Devil,2010,80.0,"Horror,Mystery,Thriller",6.2,122080,2010,9,10000000,33679655,63354114,"['Horror', 'Mystery', 'Thriller']",5.3354114
1789,73,2015-03-06,The Second Best Exotic Marigold Hotel,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015,122.0,"Comedy,Drama",6.6,28931,2015,3,10000000,33078266,90384306,"['Comedy', 'Drama']",8.0384306
1790,75,2017-04-28,How to Be a Latin Lover,tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,115.0,"Comedy,Drama",5.9,11747,2017,4,10000000,32149404,62556228,"['Comedy', 'Drama']",5.255622799999999
